-10.66,-1.30,7.84
-11.34,5.85,-8.65
-0.41,2.03,-3.26
7.26,4.86,0.01
0.57,4.33,-8.01
0.90,-3.85,-8.00
6.04,-5.26,-6.15
11.93,-7.73,-0.17
14.46,-12.20,-1.89
11.57,-12.92,0.25
10.64,-11.38,-6.05
11.49,-5.30,-5.79
5.75,-4.24,-2.15
4.25,-3.78,1.73
5.83,-3.25,-8.34
2.10,1.29,-9.05
-3.47,-5.01,-3.05
2.94,-2.67,-0.40
8.59,1.52,-0.45
7.37,0.98,2.46
7.54,1.40,-3.22
3.86,-2.91,-2.42
-3.78,-2.17,-1.31
-5.26,0.50,-8.49
-10.57,3.09,-2.41
-7.93,5.42,-2.78
-4.91,2.21,-4.90
0.26,7.80,-3.34
2.98,7.87,-1.73
2.93,7.57,-3.22
4.66,4.17,-8.10
2.97,3.35,-9.68
-0.99,0.54,-5.75
-2.86,1.04,-8.42
-1.21,1.07,-4.91
6.29,2.55,-4.03
5.96,7.98,1.50
2.95,10.10,2.02
1.18,8.23,-2.62
-4.11,0.62,-0.14
-4.65,-1.11,2.56
-2.91,4.61,-2.66
-2.16,0.45,-8.34
-10.50,-3.88,1.10
-15.42,-7.22,4.21
-14.05,-8.05,-5.09
-9.63,-3.77,-13.84
-14.86,-1.91,-14.29
-17.67,-5.65,-7.27
-13.10,-4.89,-3.63
-3.30,-2.14,-3.05
7.24,0.96,-0.30
10.39,2.44,5.00
7.12,6.53,3.20
-13.61,0.96,3.12
-12.77,-0.21,-3.80
-14.10,9.63,-10.58
-4.93,6.91,-5.56
9.43,-1.45,-1.40
7.09,-6.32,-1.20
-0.55,5.20,2.84
1.57,7.65,-8.50
4.31,5.24,-2.05
1.66,1.51,-0.12
1.12,1.92,-2.73
5.62,-1.40,-6.98
6.88,-2.75,-14.01
3.85,1.48,-11.67
-6.14,5.01,-4.31
-5.50,-2.04,-13.74
-6.59,-2.52,-11.63
-6.64,-1.44,-8.70
-2.53,-4.75,-1.01
4.78,-5.02,2.87
11.87,2.79,4.30
18.70,5.92,6.82
20.90,-6.34,3.81
14.29,-11.95,-0.90
2.83,-4.60,-1.94
-1.30,-3.80,-2.70
-0.90,-6.09,-3.09
-0.88,-5.31,-3.12
-0.98,0.00,-3.19
-0.17,5.95,-2.01
1.27,6.07,-1.33
0.93,1.44,-2.49
1.02,-2.50,-3.22
0.64,-3.39,-3.39
0.58,-2.40,-3.37
1.15,-1.20,-3.11
1.40,0.34,-2.52
0.68,1.05,-2.48
0.38,0.41,-2.91
-0.17,0.03,-3.18
