-11.76,-4.37,-6.69
-15.52,-4.19,-10.13
-13.09,-5.10,-10.11
-6.39,-4.59,-8.49
0.05,-2.51,-7.23
8.71,1.48,-8.46
13.92,3.33,-1.34
24.65,2.70,23.39
28.30,9.90,25.35
26.79,13.21,14.93
23.03,9.41,-13.23
13.83,3.34,-34.22
5.01,-3.08,-10.47
-12.30,-4.22,22.67
-34.99,-14.44,38.02
-36.68,-17.38,14.54
-23.20,-15.89,-27.98
-14.01,-12.68,-53.35
-11.32,-5.04,-56.53
-9.75,-0.02,-28.65
-4.99,5.17,27.21
8.94,17.27,49.83
26.21,17.93,22.47
37.56,10.31,-16.44
36.31,11.70,-32.29
24.77,6.84,-18.83
1.96,-1.15,21.96
-15.40,-10.70,43.67
-25.01,-14.51,19.24
-17.80,-16.66,-7.78
-10.76,-8.37,-29.16
-9.55,-0.09,-34.28
-15.51,7.31,-19.12
-18.82,8.01,-18.17
-19.25,1.23,12.91
-7.01,2.77,8.80
9.86,-2.39,-6.27
18.79,-4.39,-9.72
16.83,9.32,1.97
16.34,9.64,7.15
20.68,5.46,1.09
23.45,1.91,-2.49
19.71,1.81,7.21
-8.64,-3.15,-10.21
-13.58,-5.31,-0.04
-18.05,-9.98,3.85
-14.83,-11.02,-2.37
-9.71,-12.00,-9.10
-6.72,-8.65,-12.65
-7.09,-4.18,-6.49
-4.40,-2.85,-2.27
-3.49,-0.64,-1.82
-2.24,-1.18,0.33
0.06,-0.19,8.74
1.66,1.38,5.21
2.64,2.32,-1.17
-0.14,4.18,1.88
-5.18,4.95,1.20
-5.73,4.20,-4.46
-4.49,4.09,-6.73
-3.36,3.33,-10.64
-3.79,2.86,-9.86
-3.02,1.31,-7.57
-3.68,2.29,-5.78
-3.48,1.52,-5.90
-2.63,0.69,-4.81
-1.56,-2.04,-0.91
-3.17,-1.76,-0.11
-0.49,-3.29,-1.35
-1.46,-3.73,-1.40
-3.31,-0.34,-1.30
-1.97,1.42,-5.61
2.08,2.71,-5.81
9.05,3.08,-2.75
13.55,4.21,0.87
13.63,-1.04,2.35
9.55,-3.99,-0.94
0.53,-2.24,-2.44
1.22,3.54,-0.44
-3.93,-5.60,1.46
-2.35,-6.90,0.11
-0.80,-3.00,-4.95
-0.08,-2.61,-3.12
1.80,4.29,-12.92
2.71,3.17,-13.04
-2.24,5.07,-9.89
-3.28,2.34,-4.24
-2.95,-0.16,2.34
0.25,4.45,4.38
1.91,3.08,1.51
5.41,-6.99,-4.47
7.85,0.25,-5.13
2.45,-0.26,1.20
-2.79,5.28,-3.77
-2.13,3.71,-2.74
2.84,-4.45,-3.40
-5.80,-0.70,-2.82
-6.15,4.29,-6.40
-5.46,-0.71,-11.79
-9.67,-14.20,-6.95
1.43,-12.21,1.43
14.77,10.53,7.43
7.62,6.60,-3.26
-2.14,-4.93,-3.38
3.25,-0.81,1.80
2.41,1.43,-2.13
1.30,-7.64,-8.45
-2.27,-3.93,-9.20
-9.06,5.51,-3.30
-4.96,9.48,-6.60
-1.89,6.02,-4.32
0.55,0.96,-1.85
2.37,-4.15,0.14
2.64,-5.39,0.78
2.46,-3.94,0.30
0.92,-0.77,-1.14
-1.27,1.17,-3.37
-2.09,1.60,-4.08
-1.66,1.05,-3.47
-0.82,-0.37,-2.69
-0.43,-1.34,-1.95
-1.04,-1.16,-2.12
-1.81,-0.13,-2.29
