10.16,-5.29,28.82
-1.78,13.82,50.61
2.05,26.11,40.44
-2.67,17.02,18.21
-10.23,7.41,-1.88
-21.38,-11.16,-6.62
-40.54,-25.76,-3.86
-37.93,-17.51,-32.59
-25.28,-10.66,-46.25
3.26,-12.04,-60.16
61.15,-10.04,-28.88
37.89,8.34,22.43
-7.36,-0.70,-10.85
41.85,13.72,41.54
59.80,2.22,33.29
75.16,-19.24,-0.29
50.85,-39.96,-57.67
2.18,-35.42,-101.37
-94.08,18.90,-72.13
-68.42,-3.31,-21.57
-37.06,45.39,-23.59
-2.37,38.88,40.43
2.09,4.77,60.43
18.32,5.48,47.72
9.78,0.66,21.71
9.47,4.01,10.74
