-10.48,0.98,-7.02
-9.42,-0.26,-8.23
-9.53,-0.35,-5.83
-10.37,-1.70,-5.84
-10.53,-4.79,-7.20
9.15,-7.91,-5.00
21.17,-6.27,-1.62
29.20,-2.62,-5.51
37.05,-0.03,-12.84
37.82,1.71,-3.85
20.62,8.99,-1.18
6.54,14.04,4.63
-17.42,12.13,19.94
-38.86,12.02,12.68
-42.91,11.27,-7.14
-39.68,10.44,-29.15
-31.28,6.07,-48.41
-21.36,-4.71,-46.64
-15.18,-18.46,-35.66
-7.95,-23.18,-17.42
13.47,-18.49,15.30
23.82,-18.99,15.46
13.71,6.41,10.24
28.48,15.08,4.48
38.48,7.38,-13.76
38.62,4.34,-19.43
34.57,2.21,-8.60
23.98,-5.41,3.47
7.08,-8.02,15.65
-12.25,-5.93,13.84
-19.55,-0.24,3.16
-36.20,9.64,-6.57
-45.02,15.38,-27.00
-35.89,7.74,-36.99
-24.37,-2.36,-35.42
-20.70,-9.81,-28.34
-6.49,-13.44,-6.19
14.80,-14.89,5.08
22.13,-16.92,2.93
20.28,-2.63,-0.29
18.03,15.09,-4.13
30.59,15.26,-4.34
31.47,9.74,-5.36
21.42,6.77,-4.56
9.82,2.21,-2.12
-14.02,1.08,-5.25
-23.60,-1.24,-6.05
-23.11,-2.59,-16.13
-22.80,-0.80,-20.24
-23.16,1.54,-18.45
-19.32,3.53,-17.34
-10.79,1.30,-8.27
10.25,-2.24,2.20
20.09,-7.48,0.94
20.42,-6.22,1.44
13.99,-1.70,-5.33
11.99,-1.11,-10.44
9.05,-1.91,-7.05
-9.56,0.70,-4.36
-13.43,1.85,-8.73
-12.77,2.58,-13.25
-10.47,1.93,-12.99
-7.68,1.83,-9.92
