-12.74,6.78,-9.92
-14.54,6.27,-10.91
12.03,-2.09,-4.77
19.81,-7.10,-6.46
28.21,-11.08,-7.30
29.82,-13.30,-4.51
24.19,-6.42,7.39
7.06,-0.41,16.23
-7.70,6.10,8.61
-20.58,15.41,-5.68
-30.98,14.89,-17.48
-48.07,9.62,-40.74
-38.39,7.60,-38.52
-19.52,4.90,-19.78
-14.04,2.85,-7.18
9.84,0.75,9.95
26.14,-8.16,6.72
30.67,-10.64,-1.90
30.68,-6.04,-7.91
30.74,-8.60,-10.35
27.33,-13.30,-9.05
19.99,-12.59,-3.54
10.70,-6.97,2.64
-13.05,5.19,3.02
-21.86,7.72,-3.64
-25.91,7.91,-13.47
-26.86,9.86,-21.22
-24.96,9.15,-24.69
-20.82,7.61,-21.39
-14.77,6.14,-11.87
-9.08,6.13,-1.33
11.51,-5.74,1.21
17.31,-6.88,-1.64
20.16,-6.58,-5.28
21.31,-7.30,-6.93
19.31,-7.88,-6.12
14.56,-8.29,-4.09
8.30,-6.50,-3.13
-9.47,4.83,-6.09
-13.01,5.38,-8.57
-15.26,7.09,-10.54
-15.04,7.74,-13.08
-10.70,7.01,-12.60
-4.88,3.34,-9.24
