95.57,-66.59,-79.36
81.45,-60.94,-72.56
66.02,-49.99,-64.02
56.78,-34.86,-53.78
53.98,-18.71,-43.56
55.52,-5.70,-32.34
56.14,3.00,-21.18
54.37,8.98,-14.34
55.62,12.50,-13.34
63.99,15.43,-20.33
76.26,14.90,-24.84
90.84,11.64,-28.17
104.94,6.92,-24.16
113.30,1.64,-15.28
116.23,-1.57,-9.67
113.53,-1.72,-8.51
105.09,-1.04,-8.77
93.76,1.04,-10.39
81.75,2.34,-12.53
71.16,3.01,-16.03
63.05,4.17,-19.56
56.88,6.43,-23.12
52.91,9.48,-25.68
51.87,12.21,-27.80
55.47,13.18,-29.02
65.04,12.20,-27.55
79.02,9.48,-24.17
93.93,6.82,-19.90
106.61,3.82,-14.14
115.99,0.69,-9.51
120.57,-1.97,-5.88
119.02,-2.41,-4.87
111.14,-2.39,-4.27
99.34,-2.29,-6.68
85.52,-1.84,-11.41
72.09,-1.50,-15.99
61.95,0.09,-19.06
54.33,2.79,-23.21
51.06,5.21,-26.33
53.62,7.06,-28.78
61.20,8.36,-30.07
72.33,9.13,-29.23
86.11,8.66,-25.86
100.72,6.97,-21.17
114.08,3.29,-14.92
123.03,-1.08,-7.65
124.92,-2.56,-3.91
119.81,-2.63,-4.49
109.68,-2.74,-4.92
97.05,-2.34,-7.77
83.29,-1.75,-12.64
70.79,-1.54,-16.98
62.09,-0.78,-20.77
57.81,0.65,-24.03
57.43,2.08,-25.15
58.63,3.41,-24.84
