14.81,1.47,6.66
27.48,8.83,27.62
15.74,8.53,38.95
-0.46,12.52,26.07
-13.41,-2.66,6.35
-20.05,-16.51,-17.31
-17.75,-27.05,-36.40
-15.81,-29.03,-33.21
-34.48,-38.35,-22.69
-38.28,-33.58,-37.90
-35.06,1.15,-31.84
-20.18,25.62,-14.00
2.93,46.07,-3.48
52.25,59.42,6.83
65.02,45.39,12.03
44.25,30.20,11.21
12.48,20.66,9.33
-10.66,-0.92,-2.77
-21.99,-20.72,-11.92
-14.72,-26.89,-12.81
-6.38,-23.69,-7.41
0.67,-16.99,-7.73
1.41,-27.98,-9.23
-9.88,-49.56,-5.44
-14.56,-34.49,-0.01
-20.33,-12.10,-0.57
-17.43,5.00,-11.36
-3.07,29.82,-3.64
31.65,47.14,7.25
56.68,47.84,13.27
45.16,36.17,4.00
23.75,28.11,-4.13
-2.89,11.98,-4.33
-21.54,-9.02,-3.06
-21.60,-23.92,-5.15
-14.41,-34.35,0.93
-4.34,-34.00,-1.76
-3.51,-36.91,-6.04
-6.40,-40.01,-16.32
-13.59,-25.86,-8.04
-21.11,-10.02,-4.39
-24.28,4.97,-3.61
-14.46,33.33,8.08
34.56,53.46,9.11
55.27,46.89,7.87
44.36,34.00,3.38
23.18,28.45,-4.37
-4.05,13.17,-6.62
-15.77,-9.23,-11.59
-18.03,-21.24,-10.64
-18.12,-26.83,-2.89
-9.85,-21.85,-1.72
-2.70,-14.33,-2.69
