-32.37,-61.73,-77.56
-10.26,-53.59,-71.75
11.54,-41.91,-64.07
27.46,-29.25,-54.46
36.86,-17.46,-44.20
40.86,-7.29,-35.10
42.83,-0.19,-25.11
43.42,4.82,-21.03
47.67,10.33,-25.94
57.54,11.80,-28.19
70.34,8.79,-26.48
86.20,4.29,-23.77
100.26,-1.90,-17.85
107.51,-5.83,-12.16
106.14,-6.60,-10.47
98.53,-5.26,-11.08
86.19,-2.97,-13.29
70.46,1.40,-16.62
55.73,4.25,-17.69
46.34,5.47,-18.53
41.70,7.16,-22.80
41.37,7.68,-25.35
45.74,8.10,-27.35
53.46,8.79,-30.69
65.15,7.77,-30.65
80.18,6.01,-28.51
94.45,4.46,-26.14
102.83,3.06,-21.78
102.90,3.49,-21.20
96.42,3.89,-18.73
86.19,6.17,-18.99
73.48,9.95,-21.29
61.86,12.04,-20.35
53.52,13.50,-18.27
48.09,16.90,-23.21
46.21,18.88,-26.79
48.60,18.46,-27.68
54.49,17.21,-30.70
64.37,14.72,-31.12
77.45,11.51,-29.54
92.39,8.11,-27.37
103.90,4.91,-24.78
109.53,3.40,-22.69
109.78,4.60,-22.61
104.82,6.69,-23.20
95.47,9.17,-22.58
83.71,12.28,-25.07
73.05,13.93,-27.67
66.26,14.60,-27.85
62.54,15.82,-28.55
61.28,16.88,-27.99
60.53,17.96,-29.06
