22.30,-1.30,10.99
26.88,1.58,44.29
0.84,15.85,52.83
-14.45,29.50,21.19
-13.63,16.18,-15.59
-11.47,-11.78,-35.42
-2.37,-14.31,-51.99
-22.98,-27.81,-33.32
-19.10,-42.42,-32.87
-6.12,-64.10,-27.07
-32.75,-31.46,-13.21
-35.90,18.56,-8.94
-23.50,37.48,-1.25
34.94,65.67,14.80
67.34,63.48,22.24
51.13,50.89,7.22
19.92,33.17,-0.72
-0.24,12.45,2.06
-21.85,-8.56,4.84
-32.19,-35.95,-11.34
-13.40,-48.38,-21.55
3.59,-70.04,-14.68
-4.35,-38.00,-13.26
-20.10,-36.58,-5.66
-20.40,-3.83,-7.43
-12.77,18.19,-2.94
12.11,43.55,8.62
42.94,53.69,16.18
51.49,52.83,10.66
26.97,35.49,5.15
3.87,20.90,3.02
-16.19,2.93,-6.30
-22.17,-24.83,-17.03
-13.44,-48.08,-17.29
-4.38,-61.00,-13.44
-4.67,-43.66,-11.36
-6.53,-21.17,-6.45
-15.79,-12.79,-1.19
-18.24,1.25,4.28
-9.53,19.78,-0.76
7.32,36.54,6.60
43.34,51.08,13.53
45.07,47.37,6.86
21.95,31.54,-3.90
-1.88,16.10,-7.57
-17.33,-1.30,-10.88
-25.11,-22.62,-8.40
-14.65,-31.02,-4.75
-4.10,-24.13,-3.07
3.01,-14.60,-3.03
