98.83,-65.10,-78.20
93.71,-59.19,-72.96
89.95,-51.99,-66.20
84.40,-43.39,-59.09
78.18,-33.49,-50.77
68.23,-22.20,-45.46
59.41,-11.42,-42.31
50.90,-5.40,-41.99
49.82,-0.92,-42.27
57.98,3.69,-45.77
74.12,3.80,-43.25
90.64,1.21,-39.26
105.40,-3.39,-34.42
115.18,-8.50,-25.65
118.46,-12.31,-16.29
115.98,-12.70,-13.12
108.73,-11.45,-13.87
97.11,-10.58,-15.60
83.87,-9.34,-18.98
71.13,-7.49,-23.31
60.56,-5.51,-26.73
53.32,-3.49,-29.97
49.68,-1.61,-32.14
48.28,-0.14,-35.09
51.07,0.51,-37.17
58.25,1.28,-37.66
68.70,1.41,-38.27
83.52,0.50,-38.11
101.48,-2.45,-33.54
114.71,-6.19,-24.87
121.77,-9.46,-16.44
122.85,-10.83,-13.38
118.11,-10.60,-13.79
108.94,-10.56,-15.29
96.56,-10.12,-19.01
81.74,-9.26,-24.14
67.96,-9.34,-26.99
57.81,-8.68,-29.98
51.18,-6.99,-33.22
47.46,-4.45,-37.39
48.21,-1.95,-41.04
53.90,0.42,-43.29
63.74,1.80,-43.41
78.63,0.73,-38.97
94.01,-2.46,-33.03
107.41,-6.15,-27.81
116.84,-9.61,-22.17
121.32,-11.07,-18.02
121.89,-10.40,-17.84
117.76,-9.71,-17.29
110.06,-8.97,-18.20
99.77,-7.69,-21.02
88.57,-5.88,-22.98
78.57,-3.68,-23.50
70.88,-1.24,-24.80
65.99,1.04,-26.95
64.08,2.34,-28.05
63.66,3.10,-28.13
