-79.87,-112.16,-97.00
-58.58,-62.63,-87.70
-35.29,-53.83,-79.28
-18.54,-41.50,-73.98
-6.15,-27.74,-70.82
2.47,-14.19,-71.19
12.44,-0.76,-71.33
25.87,12.88,-68.01
40.16,26.02,-58.97
52.08,38.39,-45.18
61.67,51.08,-31.25
69.92,63.11,-17.55
77.73,72.75,0.02
86.29,80.21,30.32
96.61,95.06,104.51
109.69,101.38,159.96
113.98,104.93,171.53
111.01,105.73,-171.62
102.89,104.53,-153.27
82.08,101.40,-101.36
50.37,63.74,-45.42
33.22,40.39,-35.64
22.88,14.74,-29.65
23.53,-34.06,-26.58
39.87,-46.77,-21.80
50.59,-41.83,-1.80
64.56,-54.39,2.20
76.95,-61.64,-21.24
84.81,-62.77,-44.00
92.05,-63.33,-59.45
94.03,-64.30,-63.82
92.83,-67.86,-61.54
94.44,-75.67,-66.15
100.96,-100.51,-91.29
107.35,-101.97,-103.37
114.77,-103.80,-111.73
117.97,-104.16,-113.71
