-8.79,-5.51,-3.49
-9.53,-6.85,-5.00
-8.99,-5.91,-5.72
-8.66,-3.71,-6.15
-5.65,-1.18,-8.60
-0.97,0.93,-11.06
4.27,4.11,-7.86
8.06,7.19,-4.17
11.60,9.35,-1.47
14.52,10.31,-1.18
17.50,9.98,-2.39
19.64,10.65,-3.74
19.03,13.04,3.60
13.37,12.92,11.25
6.64,8.53,4.26
4.97,4.93,-2.51
2.05,0.35,-3.06
-10.08,-2.66,-0.39
-19.51,-5.38,5.34
-22.37,-9.32,0.64
-16.00,-11.60,-7.74
-12.31,-11.61,-10.60
-14.10,-10.97,-11.67
-15.42,-10.59,-9.50
-12.08,-10.39,-7.17
-7.01,-9.66,-4.24
-3.88,-7.59,-3.45
-4.69,-7.10,5.71
-3.87,-3.51,6.69
1.76,2.28,-3.53
7.54,6.56,-9.81
5.52,7.19,2.01
0.56,5.77,7.37
3.59,4.14,0.25
9.87,6.22,-5.55
7.54,9.90,-6.46
1.20,12.10,-4.94
-1.61,11.12,-4.89
-2.95,7.78,-2.95
-4.38,3.95,0.80
-9.40,-3.59,-1.45
-12.83,-5.46,-6.16
-13.73,-6.23,-9.46
-14.98,-6.35,-7.63
-12.58,-7.81,-5.47
-11.12,-8.22,-3.39
-7.70,-5.74,-2.74
0.64,-2.22,-3.14
8.37,0.66,1.65
10.23,1.00,4.12
3.70,0.19,5.27
-2.00,-1.03,3.27
0.01,-4.77,-0.29
8.36,-5.28,-3.63
9.75,-3.66,-1.88
5.23,-2.66,0.83
2.79,-0.69,-1.90
6.71,1.06,-8.12
10.01,3.97,-2.95
7.82,6.55,17.08
2.22,7.33,7.65
1.25,8.73,-8.33
3.55,8.36,-15.88
-1.33,5.02,-9.50
-5.26,3.04,-1.74
-5.44,0.51,-2.64
2.97,-1.79,-8.27
10.79,-2.34,-7.02
9.37,-1.03,-1.41
5.62,-0.01,-0.67
6.00,-0.45,-4.59
6.76,-1.15,-3.67
4.23,-0.11,6.13
0.31,0.94,-1.80
0.67,0.05,-9.61
0.28,-0.87,-5.62
-1.78,-1.29,-1.10
-1.78,-1.94,-0.05
1.58,-2.22,-2.14
5.30,-1.02,-2.32
