3.36,1.11,-0.44
2.39,1.33,1.01
0.97,0.97,0.92
-0.26,0.48,0.36
-2.50,-0.17,-1.22
-4.37,-0.87,-2.37
-5.09,-1.35,-4.08
-4.93,-1.97,-6.16
-3.47,-2.53,-7.32
-3.10,-2.84,-7.65
-3.17,-2.37,-3.66
-2.15,-1.61,-0.71
-0.51,-1.17,-1.44
0.81,0.43,-0.33
0.13,2.00,-0.78
-0.39,3.47,-1.84
1.50,2.84,-3.38
4.47,0.71,-2.67
5.27,-0.33,-3.50
4.95,-1.06,-5.40
7.00,-1.53,0.09
8.43,-2.69,2.22
8.12,-2.30,-1.82
9.09,-1.96,-1.20
9.46,-2.33,0.13
7.46,-3.07,0.21
4.68,-3.67,-3.19
3.24,-4.83,-8.59
2.82,-7.57,3.07
4.33,-9.15,13.38
6.21,-10.15,-1.55
9.39,-7.34,-10.17
4.34,-6.30,-6.76
-9.08,-2.66,6.77
-15.43,0.80,6.43
-14.39,2.04,-1.66
-10.89,8.63,-8.15
-21.01,28.87,-11.54
-28.11,29.62,-15.41
-20.58,11.44,-11.77
-11.86,2.26,-10.30
-4.79,2.00,-5.55
-2.51,2.74,0.63
3.49,1.63,6.43
5.20,0.76,12.68
8.21,0.62,6.38
5.37,2.78,-6.69
2.43,4.33,-3.17
-1.36,1.70,6.09
-6.93,-5.17,7.30
-6.77,-10.19,-1.24
-4.32,-14.28,-6.28
-3.69,-17.58,-5.22
-4.55,-19.24,-6.31
-5.54,-19.64,-7.94
-5.23,-19.67,-10.66
-3.59,-17.55,-9.85
-1.61,-13.56,-10.15
2.13,-9.49,-8.30
6.79,-4.96,0.11
10.50,0.71,9.61
12.88,9.98,10.12
15.37,15.54,-3.08
16.16,20.96,-4.25
11.45,19.58,-3.45
8.14,14.83,-5.59
7.75,12.42,-10.54
6.96,17.25,-13.79
3.85,19.84,-13.14
-3.89,17.68,-7.04
-15.22,13.88,-0.79
-49.49,-9.24,8.09
-47.72,-19.82,8.33
-22.61,6.42,15.78
1.30,12.71,6.61
9.49,8.52,-5.18
9.66,2.40,-6.83
12.40,0.13,-5.33
20.45,2.96,-1.35
23.94,5.55,-6.40
23.72,7.02,-7.11
23.22,8.48,-5.07
22.92,6.53,-2.23
20.40,1.31,-0.23
15.63,-4.72,-0.16
12.54,-5.98,-1.94
8.47,-7.77,-3.66
-8.38,-4.62,-3.38
-10.85,-4.08,-3.84
-11.63,-0.44,-1.97
-9.30,2.08,-0.11
-3.25,3.63,1.02
0.94,5.05,0.36
2.49,3.52,-0.86
3.17,2.08,-2.48
3.04,0.31,-3.00
2.48,-0.75,-3.48
1.86,-1.04,-2.93
1.48,-0.65,-2.43
1.01,-0.16,-1.55
0.49,-0.24,-1.37
-0.12,-0.51,-1.34
-0.33,-0.30,-2.03
-0.43,0.05,-2.39
-0.71,-0.03,-2.28
-0.89,0.10,-1.62
-0.57,0.33,-1.47
-0.14,0.60,-1.93
-0.23,1.18,-2.35
-0.51,0.95,-2.14
-0.19,0.89,-2.32
0.44,0.96,-2.11
1.16,0.99,-2.23
1.35,0.66,-2.03
1.37,0.16,-2.19
1.22,-0.03,-2.37
1.14,-0.21,-2.57
1.00,-0.27,-2.51
0.56,-0.41,-2.43
0.02,-0.56,-2.05
-0.31,-0.57,-2.14
-0.66,-0.54,-2.10
-0.79,-0.27,-1.97
-0.71,-0.36,-2.19
-0.56,0.05,-2.35
-0.07,-0.11,-2.14
0.35,0.00,-1.94
